Ano-calendário;Código da Receita Tributária;Descrição;Valor da Receita Tributária;Percentual do PIB;;;;
2016;4500.01;Contrib. Previdenciária sobre Faturamento;15210,656;0,007545111;;;;
2016;4500.02;Adicional à Contribuição Previdenciária;1296,042031;0,00064289;;;;
2016;4600;Outras Contrib. Sociais e Econômicas;14040,06413;0,006964449;;;;
2016;4600.01;Rec. Partic. Seguro DPVAT;4242,82512;0,002104616;;;;
2016;4600.02;AFRMM ;2741,288512;0,001359792;;;;
2016;4600.03;Cide-Remessas;2939,948769;0,001458335;;;;
2016;4600.04;Contr. s/ Rec. Empr. Telecomun.;1607,832064;0,000797551;;;;
2016;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;826,342863;0,0004099;;;;
2016;4600.06;Contrib. s/ as Lojas Francas;106,1171413;5,26385E-05;;;;
2016;4600.07;Contrib. s/ Faturam. Empres. Informática ;200,3506113;9,93821E-05;;;;
2016;4600.08;CONDECINE;1224,971636;0,000607636;;;;
2016;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;0,02287153;1,13452E-08;;;;
2016;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;149,8663856;7,43399E-05;;;;
2016;4600.11;Contribuição s/ Apostas em Competições Hípicas;0,49815106;2,47103E-07;;;;
2016;4600.12;Contribuição s/ Jogos de Bingo;0;0;;;;
2016;5000;Tributos sobre Transações Financeiras;33644,91269;0,01668926;;;;
2016;5100;Tributos sobre Débitos e Créditos Bancários;0,19122411;9,4855E-08;;;;
2016;5100.01;CPMF;0,19122411;9,4855E-08;;;;
2016;5200;Outros;33644,72147;0,016689165;;;;
2016;5200.01;IOF;33644,72147;0,016689165;;;;
2016;9000;Outros Tributos;157,2956842;7,80251E-05;;;;
2016;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;0,93066926;4,6165E-07;;;;
2016;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2016;9000.03;Contribuição para o PIN ;0;0;;;;
2016;9000.05;PROTERRA;0;0;;;;
2016;9000.06;Reserva Global de Reversão ;33,30285732;1,65196E-05;;;;
2016;9000.07;Outras Contribuições Sociais ;123,0621576;6,10439E-05;;;;
2016;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2016;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2017;0;Total da Receita Tributária;2125534,903;1;;;;
2017;1000;Tributos sobre a Renda;463219,6374;0,217930854;;;;
2017;1100;Pessoa Física;182283,7953;0,085759022;;;;
2017;1100.01;IRPF;30504,24465;0,014351326;;;;
2017;1100.02;IRRF - Trabalho União;147205,6424;0,06925581;;;;
2017;1100.03;IRRF - Estados;0;0;;;;
2017;1100.04;IRRF - Municípios;0;0;;;;
2017;1100.05;Contrib. s/ Concursos e Prognósticos;4573,908217;0,002151886;;;;
2017;1200;Pessoa Jurídica;184501,3768;0,086802328;;;;
2017;1200.01;IRPJ;113815,1503;0,053546592;;;;
2017;1200.02;CSLL;70686,22645;0,033255735;;;;
2017;1900;Retenções não Alocáveis;96434,46534;0,045369505;;;;
2017;1900.01;IRRF - Não Residentes;27270,27974;0,012829843;;;;
2017;1900.02;IRRF - Capital;59469,8115;0,027978751;;;;
2017;1900.03;IRRF - Outros;9694,374104;0,00456091;;;;
2017;2000;Tributos sobre a Folha de Salários;598882,8357;0,281756293;;;;
2017;2100;Previdência Social;417353,4826;0,196352213;;;;
2017;2110;Empregador;285656,3131;0,134392671;;;;
2017;2110.01;Contrib. para o INSS - Patronal;235879,1183;0,110974004;;;;
2017;2110.02;CPSS - Parcela Governo;20002,67398;0,009410654;;;;
2017;2110.03;Previd. dos Estados - Governo;21819,46018;0,010265397;;;;
2017;2110.04;Previd. dos Municípios - Governo;7955,060637;0,003742616;;;;
2017;2120;Empregado;131697,1695;0,061959542;;;;
2017;2120.01;Contrib. para o INSS - Empregado;99777,18026;0,046942151;;;;
2017;2120.02;CPSS - Parcela Servidor;13770,50912;0,006478609;;;;
2017;2120.03;Previd. dos Estados - Servidor;10850,47839;0,005104822;;;;
2017;2120.04;Previd. dos Municípios - Servidor;3955,928004;0,001861145;;;;
2017;2120.05;Contrib. p/ Custeio das Pensões Militares;3342,752971;0,001572664;;;;
2017;2120.06;Contribuição Voluntária  Montepio Civil ;0,3207516;1,50904E-07;;;;
2017;2200;Seguro Desemprego;128743,002;0,060569696;;;;
2017;2200.01;FGTS;128743,002;0,060569696;;;;
2017;2900;Outros;52786,35103;0,024834384;;;;
2017;2900.01;Salário Educação;20010,14989;0,009414171;;;;
2017;2900.02;"Sistema ""S""";19075,28239;0,008974344;;;;
2017;2900.03;PIS - Folha de pagamento;889,5431331;0,000418503;;;;
2017;2900.04;Pasep;11395,22925;0,005361111;;;;
2017;2900.05;Cota-Parte Contrib. Sindical;653,3749766;0,000307393;;;;
2017;2900.06;Contrib. p/ Ensino Aeroviario;229,2606908;0,00010786;;;;
2017;2900.07;Contrib. p/ Ensino Profiss. Maritimo;155,3458743;7,30855E-05;;;;
2017;2900.08;Contrib. Rurais;354,1865448;0,000166634;;;;
2017;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;23,97827416;1,12811E-05;;;;
2017;3000;Tributos sobre a Propriedade;97598,5832;0,045917187;;;;
2017;3100;Propriedade Imobiliária (urbana e rural) ;40069,2946;0,018851393;;;;
2017;3100.01;ITR;1273,198128;0,000599001;;;;
2017;3100.02;IPTU;38796,09647;0,018252392;;;;
2017;3200;Propriedade de Veículos Automotores;40435,82838;0,019023836;;;;
2017;3200.01;IPVA;40435,82838;0,019023836;;;;
2017;3300;Transferências Patrimoniais;17093,46022;0,008041957;;;;
2017;3300.01;ITCD;7177,679356;0,003376881;;;;
2017;3300.02;ITBI;9915,78086;0,004665076;;;;
2017;4000;Tributos sobre Bens e Serviços;930911,9527;0,437965969;;;;
2017;4100;Gerais ;678666,4559;0,319292078;;;;
2017;4100.01;ICMS - Exceto Seletivos;317693,6946;0,149465292;;;;
2017;4100.02;IPI - Exceto Seletivos;34420,8724;0,016193981;;;;
2017;4100.03;Cofins;221669,8545;0,104288974;;;;
2017;4100.04;PIS;48490,56452;0,022813347;;;;
2017;4100.05;Imposto sobre Serviços (ISS);56391,46992;0,026530484;;;;
2017;4200;Seletivos;144523,2068;0,067993806;;;;
2017;4210;Automóveis;4466,905419;0,002101544;;;;
2017;4210.01;IPI - Automóveis;4466,905419;0,002101544;;;;
2017;4220;Bebidas;2943,847531;0,001384991;;;;
2017;4220.01;IPI - Bebidas;2943,847531;0,001384991;;;;
2017;4230;Combustíveis;84697,6987;0,03984771;;;;
2017;4230.01;CIDE - Combustíveis;5821,367779;0,002738778;;;;
2017;4230.02;ICMS - Combustíveis;78876,33092;0,037108932;;;;
2017;4240;Energia Elétrica;47204,95699;0,022208507;;;;
2017;4240.01;ICMS - Energia Elétrica;47204,95699;0,022208507;;;;
2017;4250;Tabaco;5209,798163;0,002451053;;;;
2017;4250.01;IPI - Tabaco;5209,798163;0,002451053;;;;
2017;4300;Comércio Exterior;32350,15886;0,015219773;;;;
2017;4300.01;Imposto sobre Importação;32284,34971;0,015188812;;;;
2017;4300.02;Imposto sobre Exportação;65,80914101;3,09612E-05;;;;
2017;4400;Taxas - Prest. Serviços e Poder Polícia;42180,68506;0,019844739;;;;
2017;4400.01;Taxas Federais;6401,165902;0,003011555;;;;
2017;4400.02;Outros Tributos Estaduais;19460,53147;0,009155593;;;;
2017;4400.03;Outros Tributos Municipais;16318,9877;0,007677591;;;;
2017;4500;Contribuições Previdenciárias;19861,39417;0,009344186;;;;
2017;4500.01;Contrib. Previdenciária sobre Faturamento;18531,44777;0,008718487;;;;
2017;4500.02;Adicional à Contribuição Previdenciária;1329,946398;0,0006257;;;;
2017;4600;Outras Contrib. Sociais e Econômicas;13330,05191;0,006271387;;;;
2017;4600.01;Rec. Partic. Seguro DPVAT;3301,517787;0,001553264;;;;
2017;4600.02;AFRMM ;2861,955602;0,001346464;;;;
2017;4600.03;Cide-Remessas;3011,179735;0,001416669;;;;
2017;4600.04;Contr. s/ Rec. Empr. Telecomun.;1610,216217;0,000757558;;;;
2017;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;921,9963802;0,000433771;;;;
2017;4600.06;Contrib. s/ as Lojas Francas;123,8697526;5,8277E-05;;;;
2017;4600.07;Contrib. s/ Faturam. Empres. Informática ;196,3090831;9,23575E-05;;;;
2017;4600.08;CONDECINE;1133,348156;0,000533206;;;;
2017;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;11,61195349;5,46307E-06;;;;
2017;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;157,4679953;7,40839E-05;;;;
2017;4600.11;Contribuição s/ Apostas em Competições Hípicas;0,57924967;2,72519E-07;;;;
2017;4600.12;Contribuição s/ Jogos de Bingo;0;0;;;;
2017;5000;Tributos sobre Transações Financeiras;34683,10828;0,016317355;;;;
2017;5100;Tributos sobre Débitos e Créditos Bancários;22,62248263;1,06432E-05;;;;
2017;5100.01;CPMF;22,62248263;1,06432E-05;;;;
2017;5200;Outros;34660,4858;0,016306712;;;;
2017;5200.01;IOF;34660,4858;0,016306712;;;;
2017;9000;Outros Tributos;238,7853931;0,000112341;;;;
2017;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;0;0;;;;
2017;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2017;9000.03;Contribuição para o PIN ;0,01858022;8,74143E-09;;;;
2017;9000.05;PROTERRA;0,01238683;5,82763E-09;;;;
2017;9000.06;Reserva Global de Reversão ;39,99071885;1,88144E-05;;;;
2017;9000.07;Outras Contribuições Sociais ;198,7637072;9,35123E-05;;;;
2017;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2017;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2018;0;Total da Receita Tributária;2282073,763;1;;;;
2018;1000;Tributos sobre a Renda;495295,8715;0,217037626;;;;
2018;1100;Pessoa Física;200816,6015;0,087997419;;;;
2018;1100.01;IRPF;32513,01676;0,014247137;;;;
2018;1100.02;IRRF - Trabalho União;163741,8499;0,07175134;;;;
2018;1100.03;IRRF - Estados;0;0;;;;
2018;1100.04;IRRF - Municípios;0;0;;;;
2018;1100.05;Contrib. s/ Concursos e Prognósticos;4561,734844;0,001998943;;;;
2018;1200;Pessoa Jurídica;194813,6513;0,085366939;;;;
2018;1200.01;IRPJ;119062,9124;0,052173122;;;;
2018;1200.02;CSLL;75750,73884;0,033193817;;;;
2018;1900;Retenções não Alocáveis;99665,6188;0,043673268;;;;
2018;1900.01;IRRF - Não Residentes;35330,87567;0,015481917;;;;
2018;1900.02;IRRF - Capital;53585,49839;0,023481054;;;;
2018;1900.03;IRRF - Outros;10749,24474;0,004710297;;;;
2018;2000;Tributos sobre a Folha de Salários;625402,4571;0,274050062;;;;
2018;2100;Previdência Social;443539,5655;0,19435812;;;;
2018;2110;Empregador;303929,6272;0,133181334;;;;
2018;2110.01;Contrib. para o INSS - Patronal;252687,8841;0,110727308;;;;
2018;2110.02;CPSS - Parcela Governo;19811,65244;0,008681425;;;;
2018;2110.03;Previd. dos Estados - Governo;23097,77563;0,010121397;;;;
2018;2110.04;Previd. dos Municípios - Governo;8332,314963;0,003651203;;;;
2018;2120;Empregado;139609,9384;0,061176786;;;;
2018;2120.01;Contrib. para o INSS - Empregado;106545,0358;0,046687814;;;;
2018;2120.02;CPSS - Parcela Servidor;13780,6139;0,006038636;;;;
2018;2120.03;Previd. dos Estados - Servidor;11486,1648;0,005033214;;;;
2018;2120.04;Previd. dos Municípios - Servidor;4143,530716;0,001815687;;;;
2018;2120.05;Contrib. p/ Custeio das Pensões Militares;3654,346846;0,001601327;;;;
2018;2120.06;Contribuição Voluntária  Montepio Civil ;0,24630023;1,07928E-07;;;;
2018;2200;Seguro Desemprego;125907,9945;0,055172623;;;;
2018;2200.01;FGTS;125907,9945;0,055172623;;;;
2018;2900;Outros;55954,89708;0,02451932;;;;
2018;2900.01;Salário Educação;21979,37187;0,009631315;;;;
2018;2900.02;"Sistema ""S""";19820,13366;0,008685142;;;;
2018;2900.03;PIS - Folha de pagamento;845,2466775;0,000370385;;;;
2018;2900.04;Pasep;12065,50324;0,005287079;;;;
2018;2900.05;Cota-Parte Contrib. Sindical;138,1567739;6,054E-05;;;;
2018;2900.06;Contrib. p/ Ensino Aeroviario;256,7400246;0,000112503;;;;
2018;2900.07;Contrib. p/ Ensino Profiss. Maritimo;166,6558901;7,30283E-05;;;;
2018;2900.08;Contrib. Rurais;670,7352073;0,000293915;;;;
2018;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;12,35374152;5,41338E-06;;;;
2018;3000;Tributos sobre a Propriedade;106721,6036;0,046765186;;;;
2018;3100;Propriedade Imobiliária (urbana e rural) ;45259,38368;0,019832568;;;;
2018;3100.01;ITR;1418,822762;0,000621725;;;;
2018;3100.02;IPTU;43840,56092;0,019210843;;;;
2018;3200;Propriedade de Veículos Automotores;43120,20103;0,018895183;;;;
2018;3200.01;IPVA;43120,20103;0,018895183;;;;
2018;3300;Transferências Patrimoniais;18342,01893;0,008037435;;;;
2018;3300.01;ITCD;7330,032802;0,003212005;;;;
2018;3300.02;ITBI;11011,98613;0,00482543;;;;
2018;4000;Tributos sobre Bens e Serviços;1017747,396;0,445974803;;;;
2018;4100;Gerais ;740910,5774;0,324665482;;;;
2018;4100.01;ICMS - Exceto Seletivos;340630,3849;0,14926353;;;;
2018;4100.02;IPI - Exceto Seletivos;40296,52901;0,017657856;;;;
2018;4100.03;Cofins;244286,9333;0,107046029;;;;
2018;4100.04;PIS;53616,02601;0,023494432;;;;
2018;4100.05;Imposto sobre Serviços (ISS);62080,70419;0,027203636;;;;
2018;4200;Seletivos;156297,0316;0,068489036;;;;
2018;4210;Automóveis;5713,333034;0,002503571;;;;
2018;4210.01;IPI - Automóveis;5713,333034;0,002503571;;;;
2018;4220;Bebidas;2767,626826;0,001212768;;;;
2018;4220.01;IPI - Bebidas;2767,626826;0,001212768;;;;
2018;4230;Combustíveis;90542,97165;0,039675743;;;;
2018;4230.01;CIDE - Combustíveis;3928,130589;0,001721299;;;;
2018;4230.02;ICMS - Combustíveis;86614,84107;0,037954444;;;;
2018;4240;Energia Elétrica;52065,23918;0,02281488;;;;
2018;4240.01;ICMS - Energia Elétrica;52065,23918;0,02281488;;;;
2018;4250;Tabaco;5207,860935;0,002282074;;;;
2018;4250.01;IPI - Tabaco;5207,860935;0,002282074;;;;
2018;4300;Comércio Exterior;40704,09604;0,017836451;;;;
2018;4300.01;Imposto sobre Importação;40575,29879;0,017780012;;;;
2018;4300.02;Imposto sobre Exportação;128,797251;5,64387E-05;;;;
2018;4400;Taxas - Prest. Serviços e Poder Polícia;48628,36172;0,021308847;;;;
2018;4400.01;Taxas Federais;7651,804099;0,003353005;;;;
2018;4400.02;Outros Tributos Estaduais;21113,74713;0,009252;;;;
2018;4400.03;Outros Tributos Municipais;19862,8105;0,008703842;;;;
2018;4500;Contribuições Previdenciárias;15179,99664;0,006651843;;;;
2018;4500.01;Contrib. Previdenciária sobre Faturamento;13986,37949;0,006128803;;;;
2018;4500.02;Adicional à Contribuição Previdenciária;1193,617144;0,000523041;;;;
2018;4600;Outras Contrib. Sociais e Econômicas;16027,33281;0,007023144;;;;
2018;4600.01;Rec. Partic. Seguro DPVAT;2312,230115;0,001013214;;;;
2018;4600.02;AFRMM ;3721,557285;0,001630779;;;;
2018;4600.03;Cide-Remessas;4096,985344;0,00179529;;;;
2018;4600.04;Contr. s/ Rec. Empr. Telecomun.;1440,319582;0,000631145;;;;
2018;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;1038,127793;0,000454905;;;;
2018;4600.06;Contrib. s/ as Lojas Francas;115,516815;5,06192E-05;;;;
2018;4600.07;Contrib. s/ Faturam. Empres. Informática ;182,1994782;7,98394E-05;;;;
2018;4600.08;CONDECINE;1084,133073;0,000475065;;;;
2018;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;0,1232444;5,40054E-08;;;;
2018;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;2035,638135;0,000892012;;;;
2018;4600.11;Contribuição s/ Apostas em Competições Hípicas;0,50194714;2,19952E-07;;;;
2018;4600.12;Contribuição s/ Jogos de Bingo;0;0;;;;
2018;5000;Tributos sobre Transações Financeiras;36617,97107;0,016045919;;;;
2018;5100;Tributos sobre Débitos e Créditos Bancários;2,82844718;1,23942E-06;;;;
2018;5100.01;CPMF;2,82844718;1,23942E-06;;;;
2018;5200;Outros;36615,14262;0,01604468;;;;
2018;5200.01;IOF;36615,14262;0,01604468;;;;
2018;9000;Outros Tributos;288,4632997;0,000126404;;;;
2018;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;0,37652663;1,64993E-07;;;;
2018;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2018;9000.03;Contribuição para o PIN ;0,00074253;3,25375E-10;;;;
2018;9000.05;PROTERRA;0,00049503;2,16921E-10;;;;
2018;9000.06;Reserva Global de Reversão ;25,84704439;1,13261E-05;;;;
2018;9000.07;Outras Contribuições Sociais ;262,2384911;0,000114912;;;;
2018;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2018;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2019;0;Total da Receita Tributária;2403946,303;1;;;;
2019;1000;Tributos sobre a Renda;540696,6879;0,224920452;;;;
2019;1100;Pessoa Física;224532,601;0,093401671;;;;
2019;1100.01;IRPF;37699,79849;0,015682463;;;;
2019;1100.02;IRRF - Trabalho União;184030,3499;0,076553436;;;;
2019;1100.03;IRRF - Estados;0;0;;;;
2019;1100.04;IRRF - Municípios;0;0;;;;
2019;1100.05;Contrib. s/ Concursos e Prognósticos;2802,452556;0,001165772;;;;
2019;1200;Pessoa Jurídica;207504,6465;0,086318337;;;;
2019;1200.01;IRPJ;127130,3376;0,052884017;;;;
2019;1200.02;CSLL;80374,30886;0,03343432;;;;
2019;1900;Retenções não Alocáveis;108659,4404;0,045200444;;;;
2019;1900.01;IRRF - Não Residentes;39292,90343;0,016345167;;;;
2019;1900.02;IRRF - Capital;57184,16037;0,02378762;;;;
2019;1900.03;IRRF - Outros;12182,37658;0,005067658;;;;
2019;2000;Tributos sobre a Folha de Salários;663047,7848;0,275816387;;;;
2019;2100;Previdência Social;471205,5876;0,196013358;;;;
2019;2110;Empregador;323456,515;0,134552305;;;;
2019;2110.01;Contrib. para o INSS - Patronal;271036,0666;0,112746306;;;;
2019;2110.02;CPSS - Parcela Governo;19365,75354;0,008055818;;;;
2019;2110.03;Previd. dos Estados - Governo;23625,20758;0,009827677;;;;
2019;2110.04;Previd. dos Municípios - Governo;9429,487325;0,003922503;;;;
2019;2120;Empregado;147749,0726;0,061461054;;;;
2019;2120.01;Contrib. para o INSS - Empregado;113536,4898;0,047229212;;;;
2019;2120.02;CPSS - Parcela Servidor;13924,5726;0,005792381;;;;
2019;2120.03;Previd. dos Estados - Servidor;11748,4485;0,004887151;;;;
2019;2120.04;Previd. dos Municípios - Servidor;4689,137478;0,0019506;;;;
2019;2120.05;Contrib. p/ Custeio das Pensões Militares;3850,273624;0,001601647;;;;
2019;2120.06;Contribuição Voluntária  Montepio Civil ;0,15057497;6,26366E-08;;;;
2019;2200;Seguro Desemprego;134006,5525;0,055744403;;;;
2019;2200.01;FGTS;134006,5525;0,055744403;;;;
2019;2900;Outros;57835,64465;0,024058626;;;;
2019;2900.01;Salário Educação;21977,49568;0,009142257;;;;
2019;2900.02;"Sistema ""S""";20549,22;0,008548119;;;;
2019;2900.03;PIS - Folha de pagamento;868,6217915;0,000361332;;;;
2019;2900.04;Pasep;12626,09829;0,005252238;;;;
2019;2900.05;Cota-Parte Contrib. Sindical;19,07922775;7,93663E-06;;;;
2019;2900.06;Contrib. p/ Ensino Aeroviario;226,4312457;9,41915E-05;;;;
2019;2900.07;Contrib. p/ Ensino Profiss. Maritimo;154,2701705;6,41737E-05;;;;
2019;2900.08;Contrib. Rurais;1414,428246;0,000588378;;;;
2019;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;0;0;;;;
2019;3000;Tributos sobre a Propriedade;116426,1934;0,048431279;;;;
2019;3100;Propriedade Imobiliária (urbana e rural) ;49358,56113;0,020532306;;;;
2019;3100.01;ITR;1629,738606;0,000677943;;;;
2019;3100.02;IPTU;47728,82253;0,019854363;;;;
2019;3200;Propriedade de Veículos Automotores;46141,33801;0,019193997;;;;
2019;3200.01;IPVA;46141,33801;0,019193997;;;;
2019;3300;Transferências Patrimoniais;20926,2943;0,008704976;;;;
2019;3300.01;ITCD;8582,40824;0,003570133;;;;
2019;3300.02;ITBI;12343,88606;0,005134843;;;;
2019;4000;Tributos sobre Bens e Serviços;1042838,19;0,433802614;;;;
2019;4100;Gerais ;756317,356;0,314614913;;;;
2019;4100.01;ICMS - Exceto Seletivos;360404,2743;0,149921932;;;;
2019;4100.02;IPI - Exceto Seletivos;37600,62085;0,015641207;;;;
2019;4100.03;Cofins;237371,8899;0,098742592;;;;
2019;4100.04;PIS;50521,69531;0,02101615;;;;
2019;4100.05;Imposto sobre Serviços (ISS);70418,87562;0,029293032;;;;
2019;4200;Seletivos;164263,7423;0,06833087;;;;
2019;4210;Automóveis;5639,393889;0,00234589;;;;
2019;4210.01;IPI - Automóveis;5639,393889;0,00234589;;;;
2019;4220;Bebidas;3640,947473;0,001514571;;;;
2019;4220.01;IPI - Bebidas;3640,947473;0,001514571;;;;
2019;4230;Combustíveis;92230,49065;0,038366286;;;;
2019;4230.01;CIDE - Combustíveis;2775,674653;0,001154633;;;;
2019;4230.02;ICMS - Combustíveis;89454,81599;0,037211653;;;;
2019;4240;Energia Elétrica;57193,97083;0,023791701;;;;
2019;4240.01;ICMS - Energia Elétrica;57193,97083;0,023791701;;;;
2019;4250;Tabaco;5558,939451;0,002312422;;;;
2019;4250.01;IPI - Tabaco;5558,939451;0,002312422;;;;
2019;4300;Comércio Exterior;42932,79302;0,017859298;;;;
2019;4300.01;Imposto sobre Importação;42841,87113;0,017821476;;;;
2019;4300.02;Imposto sobre Exportação;90,92189467;3,78219E-05;;;;
2019;4400;Taxas - Prest. Serviços e Poder Polícia;54099,45803;0,022504437;;;;
2019;4400.01;Taxas Federais;6611,471978;0,002750258;;;;
2019;4400.02;Outros Tributos Estaduais;25326,80054;0,01053551;;;;
2019;4400.03;Outros Tributos Municipais;22161,18551;0,009218669;;;;
2019;4500;Contribuições Previdenciárias;11748,62843;0,004887226;;;;
2019;4500.01;Contrib. Previdenciária sobre Faturamento;11301,7479;0,004701331;;;;
2019;4500.02;Adicional à Contribuição Previdenciária;446,8805352;0,000185895;;;;
2019;4600;Outras Contrib. Sociais e Econômicas;13476,21233;0,005605871;;;;
2019;4600.01;Rec. Partic. Seguro DPVAT;1027,23105;0,00042731;;;;
2019;4600.02;AFRMM ;3230,771028;0,001343945;;;;
2019;4600.03;Cide-Remessas;5127,152589;0,002132807;;;;
2019;4600.04;Contr. s/ Rec. Empr. Telecomun.;1392,255319;0,000579154;;;;
2019;4600.05;Contribuição S/Rec.Concess.Permiss.Energ.Elet;1066,567254;0,000443673;;;;
2019;4600.06;Contrib. s/ as Lojas Francas;81,32471752;3,38297E-05;;;;
2019;4600.07;Contrib. s/ Faturam. Empres. Informática ;167,5324938;6,96906E-05;;;;
2019;4600.08;CONDECINE;1061,335317;0,000441497;;;;
2019;4600.09;Contrib. s/ a Arrec. Fundos de Investim. Regionais;0,83040269;3,45433E-07;;;;
2019;4600.10;Contribuição p/ o Fomento da Radiodifusão Pública;320,4871282;0,000133317;;;;
2019;4600.11;Contribuição s/ Apostas em Competições Hípicas;0,72502761;3,01599E-07;;;;
2019;4600.12;Contribuição s/ Jogos de Bingo;0;0;;;;
2019;5000;Tributos sobre Transações Financeiras;40911,05632;0,01701829;;;;
2019;5100;Tributos sobre Débitos e Créditos Bancários;-33,97638384;-1,41336E-05;;;;
2019;5100.01;CPMF;-33,97638384;-1,41336E-05;;;;
2019;5200;Outros;40945,03271;0,017032424;;;;
2019;5200.01;IOF;40945,03271;0,017032424;;;;
2019;9000;Outros Tributos;26,38996671;1,09778E-05;;;;
2019;9000.01;Receita da Dívida Ativa Outros Trib e Contrib;0,05045163;2,0987E-08;;;;
2019;9000.02;Adic. s/ Pass. Aéreas Domést.;0;0;;;;
2019;9000.03;Contribuição para o PIN ;0;0;;;;
2019;9000.05;PROTERRA;0;0;;;;
2019;9000.06;Reserva Global de Reversão ;26,34168198;1,09577E-05;;;;
2019;9000.07;Outras Contribuições Sociais ;-0,0021669;-9,01393E-10;;;;
2019;9000.08;Outras Contribuições Econômicas ;0;0;;;;
2019;9000.09;Contribuição p o Ensino Fundamental;0;0;;;;
2020;0;Total da Receita Tributária;2352331,928;1;;;;
2020;1000;Tributos sobre a Renda;528531,658;0,224684132;;;;
2020;1100;Pessoa Física;228816,2182;0,097272079;;;;
2020;1100.01;IRPF;39700,93002;0,016877265;;;;
2020;1100.02;IRRF - Trabalho União;186211,0859;0,079160209;;;;
2020;1100.03;IRRF - Estados;0;0;;;;
2020;1100.04;IRRF - Municípios;0;0;;;;
2020;1100.05;Contrib. s/ Concursos e Prognósticos;2904,202286;0,001234606;;;;
2020;1200;Pessoa Jurídica;200031,6172;0,085035456;;;;
2020;1200.01;IRPJ;122679,4828;0,052152284;;;;
2020;1200.02;CSLL;77352,13439;0,032883172;;;;
2020;1900;Retenções não Alocáveis;99683,82265;0,042376597;;;;
2020;1900.01;IRRF - Não Residentes;39601,81766;0,016835132;;;;
2020;1900.02;IRRF - Capital;48346,12195;0,020552423;;;;
2020;1900.03;IRRF - Outros;11735,88304;0,004989042;;;;
2020;2000;Tributos sobre a Folha de Salários;656622,7003;0,279136925;;;;
2020;2100;Previdência Social;471942,5317;0,200627525;;;;
2020;2110;Empregador;320480,8117;0,136239622;;;;
2020;2110.01;Contrib. para o INSS - Patronal;265778,9456;0,112985307;;;;
2020;2110.02;CPSS - Parcela Governo;22228,75955;0,00944967;;;;
2020;2110.03;Previd. dos Estados - Governo;22408,87798;0,00952624;;;;
2020;2110.04;Previd. dos Municípios - Governo;10064,22859;0,004278405;;;;
2020;2120;Empregado;151461,72;0,064387903;;;;
2020;2120.01;Contrib. para o INSS - Empregado;110872,2558;0,047132913;;;;
2020;2120.02;CPSS - Parcela Servidor;17396,51636;0,007395434;;;;
2020;2120.03;Previd. dos Estados - Servidor;11143,5867;0,004737251;;;;
2020;2120.04;Previd. dos Municípios - Servidor;5004,784443;0,002127584;;;;
2020;2120.05;Contrib. p/ Custeio das Pensões Militares;7044,459765;0,002994671;;;;
2020;2120.06;Contribuição Voluntária  Montepio Civil ;0,11694223;4,97133E-08;;;;
2020;2200;Seguro Desemprego;127309,9514;0,054120743;;;;
2020;2200.01;FGTS;127309,9514;0,054120743;;;;
2020;2900;Outros;57370,21716;0,024388657;;;;
2020;2900.01;Salário Educação;21085,80956;0,00896379;;;;
2020;2900.02;"Sistema ""S""";18970,41573;0,008064515;;;;
2020;2900.03;PIS - Folha de pagamento;749,5748843;0,000318652;;;;
2020;2900.04;Pasep;14686,24623;0,006243271;;;;
2020;2900.05;Cota-Parte Contrib. Sindical;57,85115925;2,45931E-05;;;;
2020;2900.06;Contrib. p/ Ensino Aeroviario;190,3525045;8,09208E-05;;;;
2020;2900.07;Contrib. p/ Ensino Profiss. Maritimo;150,0640795;6,37938E-05;;;;
2020;2900.08;Contrib. Rurais;1479,903021;0,000629122;;;;
2020;2900.09;Contribuição para o Fundo de Saúde - PMDF/BMDF;0;0;;;;
2020;3000;Tributos sobre a Propriedade;116713,4339;0,049616057;;;;
2020;3100;Propriedade Imobiliária (urbana e rural) ;46724,4989;0,019863055;;;;
